Symbol,cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown,BTC_cp,ETH_cp,SOL_cp
VIRTUAL,7.0,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,7.0,7.0,7.0
VIRTUAL,7.5,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,7.5,7.5,7.5
VIRTUAL,8.0,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,8.0,8.0,8.0
VIRTUAL,8.5,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,8.5,8.5,8.5
VIRTUAL,9.0,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,9.0,9.0,9.0
VIRTUAL,9.5,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,9.5,9.5,9.5
VIRTUAL,10.0,10000.0,37089.906861813346,270.89906861813347,1,100.0,8.480675645299295,-29.880670823478827,10.0,10.0,10.0
VOXEL,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
VOXEL,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
VOXEL,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
VOXEL,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
VOXEL,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
VOXEL,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
VOXEL,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
VOXEL,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
VOXEL,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
VOXEL,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
VOXEL,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
VOXEL,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
VOXEL,-4.0,10000.0,9655.521783181359,-3.444782168186412,1,0.0,-1.652732522074555,-3.444782168186412,-4.0,-4.0,-4.0
VOXEL,-3.5,10000.0,9952.382021295263,-0.4761797870473674,3,66.66666666666666,-0.09797503698973455,-3.444782168186412,-3.5,-3.5,-3.5
VOXEL,-3.0,10000.0,13482.519703255495,34.82519703255495,6,66.66666666666666,3.265958343719685,-6.541386855061035,-3.0,-3.0,-3.0
VOXEL,-2.5,10000.0,9488.68914228737,-5.113108577126295,9,44.44444444444444,-0.12058706391059595,-21.13982770046389,-2.5,-2.5,-2.5
VOXEL,-2.0,10000.0,20018.13820491653,100.1813820491653,15,46.666666666666664,1.9096581592996276,-58.648889367145415,-2.0,-2.0,-2.0
VOXEL,-1.5,10000.0,12973.554629138775,29.73554629138774,26,42.30769230769231,1.2439202926829958,-62.82854435306462,-1.5,-1.5,-1.5
VOXEL,-1.0,10000.0,20041.004733900605,100.41004733900604,44,52.27272727272727,1.8795335475582395,-66.25678961002977,-1.0,-1.0,-1.0
VOXEL,-0.5,10000.0,17961.1056884028,79.611056884028,50,56.00000000000001,1.7538040208638144,-70.18921508628699,-0.5,-0.5,-0.5
VOXEL,0.0,10000.0,10491.451712296877,4.914517122968773,37,48.64864864864865,1.1005107785851298,-72.96944542755492,0.0,0.0,0.0
VOXEL,0.5,10000.0,7582.01156708698,-24.1798843291302,21,42.857142857142854,0.7182410868183658,-83.1547220487058,0.5,0.5,0.5
VOXEL,1.0,10000.0,6518.234563465467,-34.817654365345334,13,38.46153846153847,0.5398749579067763,-85.78028634320086,1.0,1.0,1.0
VOXEL,1.5,10000.0,5331.219402191143,-46.68780597808857,7,28.57142857142857,0.29987312340497785,-88.36979359938438,1.5,1.5,1.5
VOXEL,2.0,10000.0,4717.440687986514,-52.82559312013486,3,0.0,0.15476626709878735,-89.70876928055225,2.0,2.0,2.0
VOXEL,2.5,10000.0,4717.440687986514,-52.82559312013486,3,0.0,0.15476626709878735,-89.70876928055225,2.5,2.5,2.5
VOXEL,3.0,10000.0,4579.430455093292,-54.20569544906708,2,0.0,0.11937605813956433,-90.00984251968504,3.0,3.0,3.0
VOXEL,3.5,10000.0,4579.430455093292,-54.20569544906708,2,0.0,0.11937605813956433,-90.00984251968504,3.5,3.5,3.5
VOXEL,4.0,10000.0,4579.430455093292,-54.20569544906708,2,0.0,0.11937605813956433,-90.00984251968504,4.0,4.0,4.0
VOXEL,4.5,10000.0,4579.430455093292,-54.20569544906708,2,0.0,0.11937605813956433,-90.00984251968504,4.5,4.5,4.5
VOXEL,5.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,5.0,5.0,5.0
VOXEL,5.5,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,5.5,5.5,5.5
VOXEL,6.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,6.0,6.0,6.0
VOXEL,6.5,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,6.5,6.5,6.5
VOXEL,7.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,7.0,7.0,7.0
VOXEL,7.5,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,7.5,7.5,7.5
VOXEL,8.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,8.0,8.0,8.0
VOXEL,8.5,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,8.5,8.5,8.5
VOXEL,9.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,9.0,9.0,9.0
VOXEL,9.5,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,9.5,9.5,9.5
VOXEL,10.0,10000.0,4463.373083475299,-55.36626916524702,1,0.0,0.08873385100459924,-90.00984251968504,10.0,10.0,10.0
VTHO,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
VTHO,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
VTHO,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
VTHO,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
VTHO,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
VTHO,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
VTHO,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
VTHO,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
VTHO,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
VTHO,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
VTHO,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
VTHO,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
VTHO,-4.0,10000.0,9580.23019634394,-4.197698036560596,1,0.0,-1.652732522074555,-4.197698036560596,-4.0,-4.0,-4.0
VTHO,-3.5,10000.0,9782.23488543578,-2.177651145642194,3,33.33333333333333,-0.6603007163307296,-4.304223946823877,-3.5,-3.5,-3.5
VTHO,-3.0,10000.0,14028.58320425719,40.28583204257189,6,66.66666666666666,3.0037884627374494,-9.763785174642441,-3.0,-3.0,-3.0
VTHO,-2.5,10000.0,38011.628417612075,280.11628417612076,9,77.77777777777779,1.7235804955313136,-51.897636087616576,-2.5,-2.5,-2.5
VTHO,-2.0,10000.0,39594.25671243049,295.9425671243049,15,66.66666666666666,1.7540290937118777,-51.897636087616576,-2.0,-2.0,-2.0
VTHO,-1.5,10000.0,34312.31102925168,243.1231102925168,26,53.84615384615385,1.6934034364881694,-51.89763608761656,-1.5,-1.5,-1.5
VTHO,-1.0,10000.0,28890.444406866794,188.90444406866794,44,54.54545454545454,1.6186681035581167,-55.35032082510691,-1.0,-1.0,-1.0
VTHO,-0.5,10000.0,39755.95231201517,297.5595231201517,50,56.00000000000001,1.8179104898748748,-54.11867861157381,-0.5,-0.5,-0.5
VTHO,0.0,10000.0,31761.192152127776,217.61192152127776,37,59.45945945945946,1.7061891946242294,-65.08759435490435,0.0,0.0,0.0
VTHO,0.5,10000.0,17592.579578292756,75.92579578292757,21,52.38095238095239,1.4002528994102992,-74.95915181474582,0.5,0.5,0.5
VTHO,1.0,10000.0,15253.125074337451,52.531250743374514,13,53.84615384615385,1.326900802652805,-76.78561030775377,1.0,1.0,1.0
VTHO,1.5,10000.0,12280.69296863243,22.806929686324292,7,42.857142857142854,1.2144187780997326,-80.25788476677344,1.5,1.5,1.5
VTHO,2.0,10000.0,11166.615318257984,11.666153182579837,3,66.66666666666666,1.16538604779749,-81.64172630665799,2.0,2.0,2.0
VTHO,2.5,10000.0,11166.615318257984,11.666153182579837,3,66.66666666666666,1.16538604779749,-81.64172630665799,2.5,2.5,2.5
VTHO,3.0,10000.0,10848.9952157476,8.489952157475999,2,100.0,1.1503620520903917,-81.64172630665799,3.0,3.0,3.0
VTHO,3.5,10000.0,10848.9952157476,8.489952157475999,2,100.0,1.1503620520903917,-81.64172630665799,3.5,3.5,3.5
VTHO,4.0,10000.0,10848.9952157476,8.489952157475999,2,100.0,1.1503620520903917,-81.64172630665799,4.0,4.0,4.0
VTHO,4.5,10000.0,10848.9952157476,8.489952157475999,2,100.0,1.1503620520903917,-81.64172630665799,4.5,4.5,4.5
VTHO,5.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,5.0,5.0,5.0
VTHO,5.5,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,5.5,5.5,5.5
VTHO,6.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,6.0,6.0,6.0
VTHO,6.5,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,6.5,6.5,6.5
VTHO,7.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,7.0,7.0,7.0
VTHO,7.5,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,7.5,7.5,7.5
VTHO,8.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,8.0,8.0,8.0
VTHO,8.5,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,8.5,8.5,8.5
VTHO,9.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,9.0,9.0,9.0
VTHO,9.5,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,9.5,9.5,9.5
VTHO,10.0,10000.0,10715.396578538102,7.153965785381024,1,100.0,1.1438695274721957,-81.64172630665799,10.0,10.0,10.0
WBTC,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
WBTC,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
WBTC,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
WBTC,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
WBTC,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
WBTC,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
WBTC,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
WBTC,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
WBTC,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
WBTC,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
WBTC,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
WBTC,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
WBTC,-4.0,10000.0,9643.116846794654,-3.568831532053464,1,0.0,-1.6527325220745546,-3.568831532053464,-4.0,-4.0,-4.0
WBTC,-3.5,10000.0,9877.852217660498,-1.2214778233950163,3,66.66666666666666,-0.37584306136848017,-3.568831532053464,-3.5,-3.5,-3.5
WBTC,-3.0,10000.0,13662.925031974322,36.62925031974322,6,83.33333333333334,4.393505589386465,-4.600638314905698,-3.0,-3.0,-3.0
WBTC,-2.5,10000.0,14675.075073406299,46.75075073406298,9,77.77777777777779,4.04338794138003,-7.992717865992072,-2.5,-2.5,-2.5
WBTC,-2.0,10000.0,16372.740480315048,63.72740480315048,15,73.33333333333333,4.666990289113482,-7.992717865992069,-2.0,-2.0,-2.0
WBTC,-1.5,10000.0,19808.056268932956,98.08056268932957,26,65.38461538461539,5.290295128626584,-7.99271786599207,-1.5,-1.5,-1.5
WBTC,-1.0,10000.0,22957.39460919721,129.5739460919721,44,65.9090909090909,5.592757949859934,-10.234834848193994,-1.0,-1.0,-1.0
WBTC,-0.5,10000.0,23874.55811208573,138.7455811208573,50,68.0,5.438342133479115,-11.036455738097462,-0.5,-0.5,-0.5
WBTC,0.0,10000.0,20036.342556427593,100.36342556427593,37,64.86486486486487,4.172917404703578,-14.321268039446213,0.0,0.0,0.0
WBTC,0.5,10000.0,15523.8015282128,55.238015282127996,21,57.14285714285714,2.6515737127893066,-17.15140350731162,0.5,0.5,0.5
WBTC,1.0,10000.0,13956.070148712935,39.56070148712935,13,38.46153846153847,2.028116540031477,-20.361835972341723,1.0,1.0,1.0
WBTC,1.5,10000.0,11790.219325416914,17.90219325416914,7,42.857142857142854,1.1160918995487636,-28.106477453874025,1.5,1.5,1.5
WBTC,2.0,10000.0,11215.814384726365,12.158143847263654,3,66.66666666666666,0.8566649734035487,-30.723102399946693,2.0,2.0,2.0
WBTC,2.5,10000.0,11215.814384726365,12.158143847263654,3,66.66666666666666,0.8566649734035487,-30.723102399946693,2.5,2.5,2.5
WBTC,3.0,10000.0,11086.830627709307,10.86830627709307,2,100.0,0.7968364921450021,-30.866524394343912,3.0,3.0,3.0
WBTC,3.5,10000.0,11086.830627709307,10.86830627709307,2,100.0,0.7968364921450021,-30.866524394343912,3.5,3.5,3.5
WBTC,4.0,10000.0,11086.830627709307,10.86830627709307,2,100.0,0.7968364921450021,-30.866524394343912,4.0,4.0,4.0
WBTC,4.5,10000.0,11086.830627709307,10.86830627709307,2,100.0,0.7968364921450021,-30.866524394343912,4.5,4.5,4.5
WBTC,5.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,5.0,5.0,5.0
WBTC,5.5,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,5.5,5.5,5.5
WBTC,6.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,6.0,6.0,6.0
WBTC,6.5,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,6.5,6.5,6.5
WBTC,7.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,7.0,7.0,7.0
WBTC,7.5,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,7.5,7.5,7.5
WBTC,8.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,8.0,8.0,8.0
WBTC,8.5,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,8.5,8.5,8.5
WBTC,9.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,9.0,9.0,9.0
WBTC,9.5,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,9.5,9.5,9.5
WBTC,10.0,10000.0,11037.758192832054,10.377581928320541,1,100.0,0.7739483559437654,-30.866524394343912,10.0,10.0,10.0
WCT,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
WCT,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
WCT,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
WCT,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
WCT,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
WCT,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
WCT,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
WCT,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
WCT,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
WCT,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
WCT,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
WCT,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
WCT,-4.0,10000.0,10000.0,0.0,0,0.0,,0.0,-4.0,-4.0,-4.0
WCT,-3.5,10000.0,10000.0,0.0,0,0.0,,0.0,-3.5,-3.5,-3.5
WCT,-3.0,10000.0,10000.0,0.0,0,0.0,,0.0,-3.0,-3.0,-3.0
WCT,-2.5,10000.0,10000.0,0.0,0,0.0,,0.0,-2.5,-2.5,-2.5
WCT,-2.0,10000.0,10594.837261503928,5.94837261503928,1,100.0,1.1711446710310165,-24.35465768799101,-2.0,-2.0,-2.0
WCT,-1.5,10000.0,11597.27186393853,15.972718639385294,2,100.0,2.0570846726223238,-24.35465768799101,-1.5,-1.5,-1.5
WCT,-1.0,10000.0,12132.461956131756,21.324619561317558,4,75.0,2.387593460408055,-24.35465768799101,-1.0,-1.0,-1.0
WCT,-0.5,10000.0,13440.281171388666,34.40281171388666,7,71.42857142857143,2.540717126756311,-51.27905322717873,-0.5,-0.5,-0.5
WCT,0.0,10000.0,17299.886450421884,72.99886450421884,6,66.66666666666666,3.663811028795715,-42.745497791369345,0.0,0.0,0.0
WCT,0.5,10000.0,17208.069200547307,72.08069200547307,3,100.0,3.636623824512991,-42.745497791369345,0.5,0.5,0.5
WCT,1.0,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,1.0,1.0,1.0
WCT,1.5,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,1.5,1.5,1.5
WCT,2.0,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,2.0,2.0,2.0
WCT,2.5,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,2.5,2.5,2.5
WCT,3.0,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,3.0,3.0,3.0
WCT,3.5,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,3.5,3.5,3.5
WCT,4.0,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,4.0,4.0,4.0
WCT,4.5,10000.0,16407.151904212173,64.07151904212172,2,100.0,3.424882026984081,-42.745497791369345,4.5,4.5,4.5
WCT,5.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,5.0,5.0,5.0
WCT,5.5,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,5.5,5.5,5.5
WCT,6.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,6.0,6.0,6.0
WCT,6.5,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,6.5,6.5,6.5
WCT,7.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,7.0,7.0,7.0
WCT,7.5,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,7.5,7.5,7.5
WCT,8.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,8.0,8.0,8.0
WCT,8.5,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,8.5,8.5,8.5
WCT,9.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,9.0,9.0,9.0
WCT,9.5,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,9.5,9.5,9.5
WCT,10.0,10000.0,16231.633535004321,62.316335350043204,1,100.0,3.3773972556564997,-42.745497791369345,10.0,10.0,10.0
WIF,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
WIF,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
WIF,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
WIF,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
WIF,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
WIF,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
WIF,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
WIF,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
WIF,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
WIF,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
WIF,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
WIF,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
WIF,-4.0,10000.0,9470.752089136491,-5.292479108635089,1,0.0,-1.652732522074555,-5.292479108635089,-4.0,-4.0,-4.0
WIF,-3.5,10000.0,9326.706572791438,-6.732934272085622,3,0.0,-1.4883026300568676,-7.915668801243955,-3.5,-3.5,-3.5
WIF,-3.0,10000.0,14991.920162272241,49.91920162272241,6,33.33333333333333,3.0420839485106805,-13.882577510029684,-3.0,-3.0,-3.0
WIF,-2.5,10000.0,15152.420601922613,51.52420601922613,9,44.44444444444444,1.9961353422951795,-36.16600790513835,-2.5,-2.5,-2.5
WIF,-2.0,10000.0,17972.52972739566,79.72529727395661,15,46.666666666666664,2.4653813360754357,-36.16600790513835,-2.0,-2.0,-2.0
WIF,-1.5,10000.0,18566.12905111643,85.6612905111643,26,42.30769230769231,2.1720260424148785,-36.16600790513834,-1.5,-1.5,-1.5
WIF,-1.0,10000.0,22023.861777939936,120.23861777939935,44,54.54545454545454,2.3554545360597863,-43.43752994196336,-1.0,-1.0,-1.0
WIF,-0.5,10000.0,30310.49533392467,203.1049533392467,50,52.0,2.8737012026042987,-43.437529941963355,-0.5,-0.5,-0.5
WIF,0.0,10000.0,23249.00888726868,132.49008887268678,37,54.054054054054056,2.30223630396123,-59.0656603164921,0.0,0.0,0.0
WIF,0.5,10000.0,10725.804080420608,7.258040804206084,21,38.095238095238095,0.8869598465537093,-75.14825954627018,0.5,0.5,0.5
WIF,1.0,10000.0,8895.654518308145,-11.043454816918548,13,46.15384615384615,0.5640257171566666,-79.61276062020119,1.0,1.0,1.0
WIF,1.5,10000.0,7237.426868805904,-27.625731311940964,7,28.57142857142857,0.2051394938266418,-83.41311999421079,1.5,1.5,1.5
WIF,2.0,10000.0,6292.02240400238,-37.079775959976196,3,33.33333333333333,-0.034955841507865903,-85.27485834672459,2.0,2.0,2.0
WIF,2.5,10000.0,6292.02240400238,-37.079775959976196,3,33.33333333333333,-0.034955841507865903,-85.27485834672459,2.5,2.5,2.5
WIF,3.0,10000.0,6037.268283531848,-39.62731716468152,2,50.0,-0.1059741625006064,-85.87105624142661,3.0,3.0,3.0
WIF,3.5,10000.0,6037.268283531848,-39.62731716468152,2,50.0,-0.1059741625006064,-85.87105624142661,3.5,3.5,3.5
WIF,4.0,10000.0,6037.268283531848,-39.62731716468152,2,50.0,-0.1059741625006064,-85.87105624142661,4.0,4.0,4.0
WIF,4.5,10000.0,6037.268283531848,-39.62731716468152,2,50.0,-0.1059741625006064,-85.87105624142661,4.5,4.5,4.5
WIF,5.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,5.0,5.0,5.0
WIF,5.5,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,5.5,5.5,5.5
WIF,6.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,6.0,6.0,6.0
WIF,6.5,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,6.5,6.5,6.5
WIF,7.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,7.0,7.0,7.0
WIF,7.5,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,7.5,7.5,7.5
WIF,8.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,8.0,8.0,8.0
WIF,8.5,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,8.5,8.5,8.5
WIF,9.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,9.0,9.0,9.0
WIF,9.5,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,9.5,9.5,9.5
WIF,10.0,10000.0,5827.416712179136,-41.72583287820864,1,0.0,-0.16685771788163403,-85.87105624142661,10.0,10.0,10.0
WLD,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
WLD,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
WLD,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
WLD,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
WLD,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
WLD,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
WLD,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
WLD,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
WLD,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
WLD,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
WLD,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
WLD,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
